codepage;CollationID;name;description
0;295227;Syriac_100_CS_AS_KS_SC;Syriac-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295228;Divehi_100_CS_AS_KS_SC;Divehi-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295231;Mohawk_100_CS_AS_KS_SC;Mohawk-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
949;295232;Korean_100_CS_AS_KS_SC;Korean-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;295233;Chinese_Traditional_Stroke_Count_100_CS_AS_KS_SC;Chinese-Traditional-Stroke-Count-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;295234;Chinese_Traditional_Bopomofo_100_CS_AS_KS_SC;Chinese-Traditional-Bopomofo-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
936;295235;Chinese_Simplified_Pinyin_100_CS_AS_KS_SC;Chinese-Simplified-Pinyin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
936;295236;Chinese_Simplified_Stroke_Order_100_CS_AS_KS_SC;Chinese-Simplified-Stroke-Order-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;295237;Chinese_Traditional_Pinyin_100_CS_AS_KS_SC;Chinese-Traditional-Pinyin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
950;295238;Chinese_Traditional_Stroke_Order_100_CS_AS_KS_SC;Chinese-Traditional-Stroke-Order-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295239;Danish_Greenlandic_100_CS_AS_KS_SC;Danish-Greenlandic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
932;295240;Japanese_XJIS_100_CS_AS_KS_SC;Japanese-XJIS-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
932;295241;Japanese_Bushu_Kakusu_100_CS_AS_KS_SC;Japanese-Bushu-Kakusu-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295242;Norwegian_100_CS_AS_KS_SC;Norwegian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295243;Romansh_100_CS_AS_KS_SC;Romansh-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1250;295244;Serbian_Latin_100_CS_AS_KS_SC;Serbian-Latin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;295245;Serbian_Cyrillic_100_CS_AS_KS_SC;Serbian-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1250;295246;Bosnian_Latin_100_CS_AS_KS_SC;Bosnian-Latin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;295247;Bosnian_Cyrillic_100_CS_AS_KS_SC;Bosnian-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1256;295248;Urdu_100_CS_AS_KS_SC;Urdu-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1256;295249;Persian_100_CS_AS_KS_SC;Persian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295250;Mapudungan_100_CS_AS_KS_SC;Mapudungan-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295251;Upper_Sorbian_100_CS_AS_KS_SC;Upper-Sorbian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;295252;Bashkir_100_CS_AS_KS_SC;Bashkir-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295253;Maltese_100_CS_AS_KS_SC;Maltese-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295254;Sami_Norway_100_CS_AS_KS_SC;Sami-Norway-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295255;Sami_Sweden_Finland_100_CS_AS_KS_SC;Sami-Sweden-Finland-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1250;295256;Turkmen_100_CS_AS_KS_SC;Turkmen-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295257;Bengali_100_CS_AS_KS_SC;Bengali-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295258;Assamese_100_CS_AS_KS_SC;Assamese-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295259;Pashto_100_CS_AS_KS_SC;Pashto-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295260;Tibetan_100_CS_AS_KS_SC;Tibetan-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295261;Welsh_100_CS_AS_KS_SC;Welsh-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295262;Khmer_100_CS_AS_KS_SC;Khmer-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295263;Lao_100_CS_AS_KS_SC;Lao-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295264;Frisian_100_CS_AS_KS_SC;Frisian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1252;295265;Tamazight_100_CS_AS_KS_SC;Tamazight-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
0;295266;Nepali_100_CS_AS_KS_SC;Nepali-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1254;295267;Azeri_Latin_100_CS_AS_KS_SC;Azeri-Latin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
1251;295268;Azeri_Cyrillic_100_CS_AS_KS_SC;Azeri-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters
65001;295297;Arabic_100_CS_AS_KS_SC_UTF8;Arabic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295298;Dari_100_CS_AS_KS_SC_UTF8;Dari-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295300;Czech_100_CS_AS_KS_SC_UTF8;Czech-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295302;Yakut_100_CS_AS_KS_SC_UTF8;Yakut-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295303;Greek_100_CS_AS_KS_SC_UTF8;Greek-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295304;Latin1_General_100_CS_AS_KS_SC_UTF8;Latin1-General-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295305;Traditional_Spanish_100_CS_AS_KS_SC_UTF8;Traditional-Spanish-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295306;Finnish_Swedish_100_CS_AS_KS_SC_UTF8;Finnish-Swedish-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295307;French_100_CS_AS_KS_SC_UTF8;French-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295308;Hebrew_100_CS_AS_KS_SC_UTF8;Hebrew-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295309;Hungarian_100_CS_AS_KS_SC_UTF8;Hungarian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295310;Icelandic_100_CS_AS_KS_SC_UTF8;Icelandic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295311;Corsican_100_CS_AS_KS_SC_UTF8;Corsican-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295314;Maori_100_CS_AS_KS_SC_UTF8;Maori-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295315;Polish_100_CS_AS_KS_SC_UTF8;Polish-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295316;Romanian_100_CS_AS_KS_SC_UTF8;Romanian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295317;Cyrillic_General_100_CS_AS_KS_SC_UTF8;Cyrillic-General-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295318;Croatian_100_CS_AS_KS_SC_UTF8;Croatian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295319;Slovak_100_CS_AS_KS_SC_UTF8;Slovak-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295320;Albanian_100_CS_AS_KS_SC_UTF8;Albanian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295321;Thai_100_CS_AS_KS_SC_UTF8;Thai-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295322;Turkish_100_CS_AS_KS_SC_UTF8;Turkish-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295323;Ukrainian_100_CS_AS_KS_SC_UTF8;Ukrainian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295324;Slovenian_100_CS_AS_KS_SC_UTF8;Slovenian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295325;Estonian_100_CS_AS_KS_SC_UTF8;Estonian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295326;Latvian_100_CS_AS_KS_SC_UTF8;Latvian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295327;Lithuanian_100_CS_AS_KS_SC_UTF8;Lithuanian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295328;Vietnamese_100_CS_AS_KS_SC_UTF8;Vietnamese-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295333;Uighur_100_CS_AS_KS_SC_UTF8;Uighur-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295334;Breton_100_CS_AS_KS_SC_UTF8;Breton-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295336;Modern_Spanish_100_CS_AS_KS_SC_UTF8;Modern-Spanish-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295337;German_PhoneBook_100_CS_AS_KS_SC_UTF8;German-PhoneBook-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295338;Hungarian_Technical_100_CS_AS_KS_SC_UTF8;Hungarian-Technical-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295341;Georgian_Modern_Sort_100_CS_AS_KS_SC_UTF8;Georgian-Modern-Sort-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295349;Indic_General_100_CS_AS_KS_SC_UTF8;Indic-General-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295351;Kazakh_100_CS_AS_KS_SC_UTF8;Kazakh-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295352;Uzbek_Latin_100_CS_AS_KS_SC_UTF8;Uzbek-Latin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295353;Tatar_100_CS_AS_KS_SC_UTF8;Tatar-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295354;Macedonian_FYROM_100_CS_AS_KS_SC_UTF8;Macedonian-FYROM-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295355;Syriac_100_CS_AS_KS_SC_UTF8;Syriac-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295356;Divehi_100_CS_AS_KS_SC_UTF8;Divehi-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295359;Mohawk_100_CS_AS_KS_SC_UTF8;Mohawk-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295360;Korean_100_CS_AS_KS_SC_UTF8;Korean-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295361;Chinese_Traditional_Stroke_Count_100_CS_AS_KS_SC_UTF8;Chinese-Traditional-Stroke-Count-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295362;Chinese_Traditional_Bopomofo_100_CS_AS_KS_SC_UTF8;Chinese-Traditional-Bopomofo-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295363;Chinese_Simplified_Pinyin_100_CS_AS_KS_SC_UTF8;Chinese-Simplified-Pinyin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295364;Chinese_Simplified_Stroke_Order_100_CS_AS_KS_SC_UTF8;Chinese-Simplified-Stroke-Order-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295365;Chinese_Traditional_Pinyin_100_CS_AS_KS_SC_UTF8;Chinese-Traditional-Pinyin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295366;Chinese_Traditional_Stroke_Order_100_CS_AS_KS_SC_UTF8;Chinese-Traditional-Stroke-Order-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295367;Danish_Greenlandic_100_CS_AS_KS_SC_UTF8;Danish-Greenlandic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295368;Japanese_XJIS_100_CS_AS_KS_SC_UTF8;Japanese-XJIS-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295369;Japanese_Bushu_Kakusu_100_CS_AS_KS_SC_UTF8;Japanese-Bushu-Kakusu-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295370;Norwegian_100_CS_AS_KS_SC_UTF8;Norwegian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295371;Romansh_100_CS_AS_KS_SC_UTF8;Romansh-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295372;Serbian_Latin_100_CS_AS_KS_SC_UTF8;Serbian-Latin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295373;Serbian_Cyrillic_100_CS_AS_KS_SC_UTF8;Serbian-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295374;Bosnian_Latin_100_CS_AS_KS_SC_UTF8;Bosnian-Latin-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295375;Bosnian_Cyrillic_100_CS_AS_KS_SC_UTF8;Bosnian-Cyrillic-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295376;Urdu_100_CS_AS_KS_SC_UTF8;Urdu-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295377;Persian_100_CS_AS_KS_SC_UTF8;Persian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295378;Mapudungan_100_CS_AS_KS_SC_UTF8;Mapudungan-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295379;Upper_Sorbian_100_CS_AS_KS_SC_UTF8;Upper-Sorbian-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295380;Bashkir_100_CS_AS_KS_SC_UTF8;Bashkir-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295381;Maltese_100_CS_AS_KS_SC_UTF8;Maltese-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295382;Sami_Norway_100_CS_AS_KS_SC_UTF8;Sami-Norway-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295383;Sami_Sweden_Finland_100_CS_AS_KS_SC_UTF8;Sami-Sweden-Finland-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
65001;295384;Turkmen_100_CS_AS_KS_SC_UTF8;Turkmen-100, case-sensitive, accent-sensitive, kanatype-sensitive, width-insensitive, supplementary characters, UTF8
